"id","rssi_data_id","anchor_id","rssi_value","timestamp","x","y","name"
34272,209,"A1_V","-62","2025-08-07 10:20:18","5","0.5","Galaxy S24"
34273,209,"A3_V","-80","2025-08-07 10:20:19","5","0.5","Galaxy S24"
34274,209,"A2_H","-71","2025-08-07 10:20:19","5","0.5","Galaxy S24"
34275,209,"A4_V","-79","2025-08-07 10:20:19","5","0.5","Galaxy S24"
34276,209,"A2_V","-88","2025-08-07 10:20:19","5","0.5","Galaxy S24"
34277,209,"A2_H","-72","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34278,209,"A1_H","-65","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34279,209,"A2_V","-76","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34280,209,"A1_V","-72","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34281,209,"A3_V","-80","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34282,209,"A4_H","-66","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34283,209,"A3_H","-79","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34284,209,"A4_V","-77","2025-08-07 10:21:04","5.5","0.5","Galaxy S24"
34285,209,"A4_V","-80","2025-08-07 10:23:10","6.5","0.5","Galaxy S24"
34286,209,"A4_H","-58","2025-08-07 10:23:10","6.5","0.5","Galaxy S24"
34287,209,"A3_H","-81","2025-08-07 10:23:10","6.5","0.5","Galaxy S24"
34288,209,"A2_H","-73","2025-08-07 10:23:10","6.5","0.5","Galaxy S24"
34289,209,"A1_V","-62","2025-08-07 10:23:11","6.5","0.5","Galaxy S24"
34290,209,"A1_H","-64","2025-08-07 10:23:11","6.5","0.5","Galaxy S24"
34291,209,"A3_V","-75","2025-08-07 10:23:11","6.5","0.5","Galaxy S24"
34292,209,"A2_V","-73","2025-08-07 10:23:11","6.5","0.5","Galaxy S24"
34293,209,"A4_V","-64","2025-08-07 10:23:41","7","0.5","Galaxy S24"
34294,209,"A1_V","-65","2025-08-07 10:23:41","7","0.5","Galaxy S24"
34295,209,"A3_V","-83","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34296,209,"A4_H","-50","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34297,209,"A3_H","-76","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34298,209,"A2_V","-85","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34299,209,"A1_H","-64","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34300,209,"A2_H","-75","2025-08-07 10:23:42","7","0.5","Galaxy S24"
34301,209,"A1_H","-87","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
34302,209,"A3_H","-78","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
34303,209,"A2_V","-87","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
34304,209,"A4_H","-53","2025-08-07 10:24:10","7.5","0.5","Galaxy S24"
