id,rssi_data_id,anchor_id,rssi_value,timestamp,X,Y,name,timestamp_2byte
39769,902,A3_H,-70,2025-08-08 15:12:36,0.5,10.5,Galaxy S24,5092
39770,902,A2_H,-56,2025-08-08 15:12:37,0.5,10.5,Galaxy S24,5093
39771,902,A3_V,-61,2025-08-08 15:12:37,0.5,10.5,Galaxy S24,5093
39772,902,A4_V,-82,2025-08-08 15:12:38,0.5,10.5,Galaxy S24,5094
39773,903,A1_V,-58,2025-08-08 15:13:03,1.0,10.5,Galaxy S24,5119
39774,903,A1_H,-67,2025-08-08 15:13:03,1.0,10.5,Galaxy S24,5119
39775,903,A2_V,-65,2025-08-08 15:13:04,1.0,10.5,Galaxy S24,5120
39776,903,A3_H,-70,2025-08-08 15:13:04,1.0,10.5,Galaxy S24,5120
39777,903,A4_H,-62,2025-08-08 15:13:04,1.0,10.5,Galaxy S24,5120
39778,903,A3_V,-67,2025-08-08 15:13:05,1.0,10.5,Galaxy S24,5121
39779,903,A2_H,-62,2025-08-08 15:13:05,1.0,10.5,Galaxy S24,5121
39780,903,A4_V,-85,2025-08-08 15:13:07,1.0,10.5,Galaxy S24,5123
39781,904,A4_H,-70,2025-08-08 15:13:34,1.5,10.5,Galaxy S24,5150
39782,904,A2_H,-76,2025-08-08 15:13:35,1.5,10.5,Galaxy S24,5151
39783,904,A2_V,-74,2025-08-08 15:13:36,1.5,10.5,Galaxy S24,5152
39784,904,A3_V,-59,2025-08-08 15:13:36,1.5,10.5,Galaxy S24,5152
39785,904,A1_V,-72,2025-08-08 15:13:36,1.5,10.5,Galaxy S24,5152
39786,904,A4_V,-81,2025-08-08 15:13:37,1.5,10.5,Galaxy S24,5153
39787,904,A1_H,-62,2025-08-08 15:13:37,1.5,10.5,Galaxy S24,5153
39788,904,A3_H,-65,2025-08-08 15:13:38,1.5,10.5,Galaxy S24,5154
39789,905,A4_H,-67,2025-08-08 15:14:02,2.0,10.5,Galaxy S24,5178
39790,905,A1_H,-66,2025-08-08 15:14:02,2.0,10.5,Galaxy S24,5178
39791,905,A2_V,-81,2025-08-08 15:14:03,2.0,10.5,Galaxy S24,5179
39792,905,A4_V,-71,2025-08-08 15:14:03,2.0,10.5,Galaxy S24,5179
39793,905,A1_V,-63,2025-08-08 15:14:04,2.0,10.5,Galaxy S24,5180
39794,905,A2_H,-73,2025-08-08 15:14:04,2.0,10.5,Galaxy S24,5180
39795,905,A3_V,-64,2025-08-08 15:14:04,2.0,10.5,Galaxy S24,5180
39796,905,A3_H,-62,2025-08-08 15:14:04,2.0,10.5,Galaxy S24,5180
39797,906,A4_H,-77,2025-08-08 15:14:29,2.5,10.5,Galaxy S24,5205
39798,906,A3_V,-59,2025-08-08 15:14:29,2.5,10.5,Galaxy S24,5205
39799,906,A4_V,-80,2025-08-08 15:14:30,2.5,10.5,Galaxy S24,5206
39800,906,A1_H,-68,2025-08-08 15:14:30,2.5,10.5,Galaxy S24,5206
39801,906,A2_H,-71,2025-08-08 15:14:31,2.5,10.5,Galaxy S24,5207
39802,906,A1_V,-70,2025-08-08 15:14:31,2.5,10.5,Galaxy S24,5207
39803,906,A3_H,-77,2025-08-08 15:14:32,2.5,10.5,Galaxy S24,5208
39804,906,A2_V,-67,2025-08-08 15:14:32,2.5,10.5,Galaxy S24,5208
39805,907,A1_V,-81,2025-08-08 15:14:56,3.0,10.5,Galaxy S24,5232
39806,907,A3_V,-75,2025-08-08 15:14:57,3.0,10.5,Galaxy S24,5233
39807,907,A1_H,-72,2025-08-08 15:14:57,3.0,10.5,Galaxy S24,5233
39808,907,A2_V,-75,2025-08-08 15:14:58,3.0,10.5,Galaxy S24,5234
39809,907,A2_H,-78,2025-08-08 15:14:58,3.0,10.5,Galaxy S24,5234
39810,907,A4_V,-81,2025-08-08 15:14:58,3.0,10.5,Galaxy S24,5234
39811,907,A4_H,-72,2025-08-08 15:14:59,3.0,10.5,Galaxy S24,5235
39812,907,A3_H,-62,2025-08-08 15:14:59,3.0,10.5,Galaxy S24,5235
39813,908,A1_H,-61,2025-08-08 15:15:37,3.5,10.5,Galaxy S24,5273
39814,908,A4_V,-85,2025-08-08 15:15:37,3.5,10.5,Galaxy S24,5273
39815,908,A2_V,-81,2025-08-08 15:15:37,3.5,10.5,Galaxy S24,5273
39816,908,A2_H,-84,2025-08-08 15:15:38,3.5,10.5,Galaxy S24,5274
39817,908,A1_V,-76,2025-08-08 15:15:39,3.5,10.5,Galaxy S24,5275
39818,908,A3_V,-64,2025-08-08 15:15:39,3.5,10.5,Galaxy S24,5275
39819,908,A4_H,-69,2025-08-08 15:15:40,3.5,10.5,Galaxy S24,5276
39820,908,A3_H,-68,2025-08-08 15:15:40,3.5,10.5,Galaxy S24,5276
39821,909,A3_H,-65,2025-08-08 15:16:21,4.0,10.5,Galaxy S24,5317
39822,909,A4_H,-64,2025-08-08 15:16:21,4.0,10.5,Galaxy S24,5317
39823,909,A1_H,-67,2025-08-08 15:16:22,4.0,10.5,Galaxy S24,5318
39824,909,A4_V,-84,2025-08-08 15:16:22,4.0,10.5,Galaxy S24,5318
39825,909,A3_V,-76,2025-08-08 15:16:23,4.0,10.5,Galaxy S24,5319
39826,909,A1_V,-71,2025-08-08 15:16:23,4.0,10.5,Galaxy S24,5319
39827,909,A2_V,-82,2025-08-08 15:16:23,4.0,10.5,Galaxy S24,5319
39828,909,A2_H,-77,2025-08-08 15:16:24,4.0,10.5,Galaxy S24,5320
39829,910,A4_H,-70,2025-08-08 15:16:51,4.5,10.5,Galaxy S24,5347
39830,910,A1_H,-70,2025-08-08 15:16:52,4.5,10.5,Galaxy S24,5348
39831,910,A3_H,-64,2025-08-08 15:16:52,4.5,10.5,Galaxy S24,5348
39832,910,A2_V,-91,2025-08-08 15:16:52,4.5,10.5,Galaxy S24,5348
39833,910,A2_H,-79,2025-08-08 15:16:53,4.5,10.5,Galaxy S24,5349
39834,910,A4_V,-85,2025-08-08 15:16:53,4.5,10.5,Galaxy S24,5349
39835,910,A1_V,-72,2025-08-08 15:16:54,4.5,10.5,Galaxy S24,5350
39836,910,A3_V,-77,2025-08-08 15:16:55,4.5,10.5,Galaxy S24,5351
39837,911,A1_V,-73,2025-08-08 15:17:20,5.0,10.5,Galaxy S24,5376
39838,911,A3_V,-66,2025-08-08 15:17:21,5.0,10.5,Galaxy S24,5377
39839,911,A4_H,-59,2025-08-08 15:17:21,5.0,10.5,Galaxy S24,5377
39840,911,A4_V,-79,2025-08-08 15:17:21,5.0,10.5,Galaxy S24,5377
39841,911,A2_V,-79,2025-08-08 15:17:22,5.0,10.5,Galaxy S24,5378
39842,911,A3_H,-67,2025-08-08 15:17:22,5.0,10.5,Galaxy S24,5378
39843,911,A2_H,-64,2025-08-08 15:17:22,5.0,10.5,Galaxy S24,5378
39844,911,A1_H,-56,2025-08-08 15:17:22,5.0,10.5,Galaxy S24,5378
39845,912,A4_H,-70,2025-08-08 15:17:56,5.5,10.5,Galaxy S24,5412
39846,912,A1_H,-67,2025-08-08 15:17:57,5.5,10.5,Galaxy S24,5413
39847,912,A3_H,-72,2025-08-08 15:17:59,5.5,10.5,Galaxy S24,5415
39848,912,A1_V,-64,2025-08-08 15:17:59,5.5,10.5,Galaxy S24,5415
39849,912,A4_V,-81,2025-08-08 15:17:59,5.5,10.5,Galaxy S24,5415
39850,912,A2_V,-76,2025-08-08 15:18:00,5.5,10.5,Galaxy S24,5416
39851,912,A2_H,-80,2025-08-08 15:18:01,5.5,10.5,Galaxy S24,5417
39852,912,A3_V,-77,2025-08-08 15:18:01,5.5,10.5,Galaxy S24,5417
39853,913,A3_V,-81,2025-08-08 15:18:26,6.0,10.5,Galaxy S24,5442
39854,913,A3_H,-75,2025-08-08 15:18:26,6.0,10.5,Galaxy S24,5442
39855,913,A1_V,-76,2025-08-08 15:18:27,6.0,10.5,Galaxy S24,5443
39856,913,A4_H,-65,2025-08-08 15:18:27,6.0,10.5,Galaxy S24,5443
39857,913,A2_H,-82,2025-08-08 15:18:27,6.0,10.5,Galaxy S24,5443
39858,913,A1_H,-62,2025-08-08 15:18:28,6.0,10.5,Galaxy S24,5444
39859,913,A4_V,-82,2025-08-08 15:18:28,6.0,10.5,Galaxy S24,5444
39860,913,A2_V,-80,2025-08-08 15:18:28,6.0,10.5,Galaxy S24,5444
39861,914,A4_V,-86,2025-08-08 15:19:00,6.5,10.5,Galaxy S24,5476
39862,914,A1_V,-70,2025-08-08 15:19:01,6.5,10.5,Galaxy S24,5477
39863,914,A4_H,-68,2025-08-08 15:19:01,6.5,10.5,Galaxy S24,5477
39864,914,A2_H,-82,2025-08-08 15:19:01,6.5,10.5,Galaxy S24,5477
39865,914,A3_H,-76,2025-08-08 15:19:02,6.5,10.5,Galaxy S24,5478
39866,914,A1_H,-59,2025-08-08 15:19:02,6.5,10.5,Galaxy S24,5478
39867,914,A3_V,-71,2025-08-08 15:19:03,6.5,10.5,Galaxy S24,5479
39868,914,A2_V,-80,2025-08-08 15:19:03,6.5,10.5,Galaxy S24,5479
39869,915,A1_V,-60,2025-08-08 15:19:32,7.0,10.5,Galaxy S24,5508
39870,915,A2_V,-81,2025-08-08 15:19:33,7.0,10.5,Galaxy S24,5509
39871,915,A1_H,-58,2025-08-08 15:19:33,7.0,10.5,Galaxy S24,5509
39872,915,A2_H,-82,2025-08-08 15:19:34,7.0,10.5,Galaxy S24,5510
39873,915,A4_H,-72,2025-08-08 15:19:34,7.0,10.5,Galaxy S24,5510
39874,915,A3_V,-70,2025-08-08 15:19:34,7.0,10.5,Galaxy S24,5510
39875,915,A4_V,-79,2025-08-08 15:19:35,7.0,10.5,Galaxy S24,5511
39876,915,A3_H,-78,2025-08-08 15:19:36,7.0,10.5,Galaxy S24,5512
39877,916,A3_H,-75,2025-08-08 15:20:04,7.5,10.5,Galaxy S24,5540
39878,916,A2_V,-78,2025-08-08 15:20:05,7.5,10.5,Galaxy S24,5541
39879,916,A1_V,-48,2025-08-08 15:20:05,7.5,10.5,Galaxy S24,5541
39880,916,A3_V,-82,2025-08-08 15:20:06,7.5,10.5,Galaxy S24,5542
39881,916,A4_V,-81,2025-08-08 15:20:07,7.5,10.5,Galaxy S24,5543
39882,916,A2_H,-73,2025-08-08 15:20:07,7.5,10.5,Galaxy S24,5543
39883,916,A4_H,-60,2025-08-08 15:20:07,7.5,10.5,Galaxy S24,5543
39884,916,A1_H,-60,2025-08-08 15:20:07,7.5,10.5,Galaxy S24,5543
39885,917,A2_V,-80,2025-08-08 15:24:09,0.0,11.0,Galaxy S24,5785
39886,917,A3_H,-63,2025-08-08 15:24:09,0.0,11.0,Galaxy S24,5785
39887,917,A1_V,-70,2025-08-08 15:24:10,0.0,11.0,Galaxy S24,5786
39888,917,A1_H,-75,2025-08-08 15:24:11,0.0,11.0,Galaxy S24,5787
39889,917,A3_V,-58,2025-08-08 15:24:12,0.0,11.0,Galaxy S24,5788
39890,917,A4_H,-67,2025-08-08 15:24:12,0.0,11.0,Galaxy S24,5788
39891,917,A4_V,-76,2025-08-08 15:24:12,0.0,11.0,Galaxy S24,5788
39892,917,A2_H,-48,2025-08-08 15:24:12,0.0,11.0,Galaxy S24,5788
39893,918,A1_H,-69,2025-08-08 15:24:46,0.5,11.0,Galaxy S24,5822
39894,918,A3_H,-69,2025-08-08 15:24:46,0.5,11.0,Galaxy S24,5822
39895,918,A3_V,-75,2025-08-08 15:24:47,0.5,11.0,Galaxy S24,5823
39896,918,A4_H,-65,2025-08-08 15:24:47,0.5,11.0,Galaxy S24,5823
39897,918,A4_V,-75,2025-08-08 15:24:48,0.5,11.0,Galaxy S24,5824
39898,918,A1_V,-71,2025-08-08 15:24:49,0.5,11.0,Galaxy S24,5825
39899,918,A2_V,-63,2025-08-08 15:24:49,0.5,11.0,Galaxy S24,5825
39900,918,A2_H,-63,2025-08-08 15:24:50,0.5,11.0,Galaxy S24,5826
39901,919,A3_H,-65,2025-08-08 15:25:26,2.5,11.0,Galaxy S24,5862
39902,919,A1_H,-70,2025-08-08 15:25:27,2.5,11.0,Galaxy S24,5863
39903,919,A2_V,-84,2025-08-08 15:25:28,2.5,11.0,Galaxy S24,5864
39904,919,A1_V,-70,2025-08-08 15:25:29,2.5,11.0,Galaxy S24,5865
39905,919,A4_V,-81,2025-08-08 15:25:29,2.5,11.0,Galaxy S24,5865
39906,919,A3_V,-66,2025-08-08 15:25:30,2.5,11.0,Galaxy S24,5866
39907,919,A4_H,-73,2025-08-08 15:25:31,2.5,11.0,Galaxy S24,5867
39908,919,A2_H,-67,2025-08-08 15:25:32,2.5,11.0,Galaxy S24,5868
39909,920,A4_V,-83,2025-08-08 15:25:58,3.0,11.0,Galaxy S24,5894
39910,920,A2_H,-71,2025-08-08 15:25:58,3.0,11.0,Galaxy S24,5894
39911,920,A4_H,-68,2025-08-08 15:25:59,3.0,11.0,Galaxy S24,5895
39912,920,A1_H,-67,2025-08-08 15:26:00,3.0,11.0,Galaxy S24,5896
39913,920,A3_V,-66,2025-08-08 15:26:00,3.0,11.0,Galaxy S24,5896
39914,920,A1_V,-64,2025-08-08 15:26:00,3.0,11.0,Galaxy S24,5896
39915,920,A2_V,-78,2025-08-08 15:26:00,3.0,11.0,Galaxy S24,5896
39916,920,A3_H,-67,2025-08-08 15:26:01,3.0,11.0,Galaxy S24,5897
39917,921,A2_V,-80,2025-08-08 15:26:27,3.5,11.0,Galaxy S24,5923
39918,921,A1_H,-69,2025-08-08 15:26:28,3.5,11.0,Galaxy S24,5924
39919,921,A4_H,-74,2025-08-08 15:26:29,3.5,11.0,Galaxy S24,5925
39920,921,A2_H,-72,2025-08-08 15:26:30,3.5,11.0,Galaxy S24,5926
39921,921,A3_H,-71,2025-08-08 15:26:31,3.5,11.0,Galaxy S24,5927
39922,921,A3_V,-74,2025-08-08 15:26:32,3.5,11.0,Galaxy S24,5928
39923,921,A4_V,-76,2025-08-08 15:26:32,3.5,11.0,Galaxy S24,5928
39924,921,A1_V,-69,2025-08-08 15:26:34,3.5,11.0,Galaxy S24,5930
39925,922,A4_H,-71,2025-08-08 15:28:13,4.0,11.0,Galaxy S24,6029
39926,922,A1_H,-60,2025-08-08 15:28:14,4.0,11.0,Galaxy S24,6030
39927,922,A1_V,-63,2025-08-08 15:28:14,4.0,11.0,Galaxy S24,6030
39928,922,A2_V,-81,2025-08-08 15:28:14,4.0,11.0,Galaxy S24,6030
39929,922,A2_H,-75,2025-08-08 15:28:15,4.0,11.0,Galaxy S24,6031
39930,922,A4_V,-78,2025-08-08 15:28:15,4.0,11.0,Galaxy S24,6031
39931,922,A3_V,-74,2025-08-08 15:28:16,4.0,11.0,Galaxy S24,6032
39932,922,A3_H,-68,2025-08-08 15:28:17,4.0,11.0,Galaxy S24,6033
39933,923,A4_H,-71,2025-08-08 15:28:43,4.5,11.0,Galaxy S24,6059
39934,923,A3_V,-72,2025-08-08 15:28:43,4.5,11.0,Galaxy S24,6059
39935,923,A2_H,-71,2025-08-08 15:28:43,4.5,11.0,Galaxy S24,6059
39936,923,A1_H,-70,2025-08-08 15:28:44,4.5,11.0,Galaxy S24,6060
39937,923,A3_H,-70,2025-08-08 15:28:44,4.5,11.0,Galaxy S24,6060
39938,923,A4_V,-82,2025-08-08 15:28:44,4.5,11.0,Galaxy S24,6060
39939,923,A1_V,-68,2025-08-08 15:28:44,4.5,11.0,Galaxy S24,6060
39940,923,A2_V,-73,2025-08-08 15:28:44,4.5,11.0,Galaxy S24,6060
39941,924,A1_V,-57,2025-08-08 15:29:09,5.0,11.0,Galaxy S24,6085
39942,924,A4_V,-71,2025-08-08 15:29:10,5.0,11.0,Galaxy S24,6086
39943,924,A1_H,-55,2025-08-08 15:29:11,5.0,11.0,Galaxy S24,6087
39944,924,A4_H,-66,2025-08-08 15:29:12,5.0,11.0,Galaxy S24,6088
39945,924,A2_H,-76,2025-08-08 15:29:12,5.0,11.0,Galaxy S24,6088
39946,924,A2_V,-79,2025-08-08 15:29:12,5.0,11.0,Galaxy S24,6088
39947,924,A3_V,-61,2025-08-08 15:29:13,5.0,11.0,Galaxy S24,6089
39948,924,A3_H,-78,2025-08-08 15:29:13,5.0,11.0,Galaxy S24,6089
39949,925,A2_H,-72,2025-08-08 15:29:51,5.5,11.0,Galaxy S24,6127
39950,925,A4_V,-68,2025-08-08 15:29:52,5.5,11.0,Galaxy S24,6128
39951,925,A4_H,-57,2025-08-08 15:29:52,5.5,11.0,Galaxy S24,6128
39952,925,A1_H,-61,2025-08-08 15:29:53,5.5,11.0,Galaxy S24,6129
39953,925,A2_V,-79,2025-08-08 15:29:53,5.5,11.0,Galaxy S24,6129
39954,925,A3_V,-62,2025-08-08 15:29:53,5.5,11.0,Galaxy S24,6129
39955,925,A1_V,-58,2025-08-08 15:29:53,5.5,11.0,Galaxy S24,6129
39956,925,A3_H,-67,2025-08-08 15:29:54,5.5,11.0,Galaxy S24,6130
39957,926,A2_V,-75,2025-08-08 15:30:21,6.0,11.0,Galaxy S24,6157
39958,926,A1_V,-58,2025-08-08 15:30:21,6.0,11.0,Galaxy S24,6157
39959,926,A4_H,-68,2025-08-08 15:30:21,6.0,11.0,Galaxy S24,6157
39960,926,A4_V,-72,2025-08-08 15:30:22,6.0,11.0,Galaxy S24,6158
39961,926,A3_V,-66,2025-08-08 15:30:22,6.0,11.0,Galaxy S24,6158
39962,926,A1_H,-56,2025-08-08 15:30:23,6.0,11.0,Galaxy S24,6159
39963,926,A2_H,-75,2025-08-08 15:30:23,6.0,11.0,Galaxy S24,6159
39964,926,A3_H,-67,2025-08-08 15:30:24,6.0,11.0,Galaxy S24,6160
39965,927,A1_H,-63,2025-08-08 15:30:54,6.5,11.0,Galaxy S24,6190
39966,927,A1_V,-50,2025-08-08 15:30:54,6.5,11.0,Galaxy S24,6190
39967,927,A3_V,-64,2025-08-08 15:30:56,6.5,11.0,Galaxy S24,6192
39968,927,A4_V,-74,2025-08-08 15:30:57,6.5,11.0,Galaxy S24,6193
39969,927,A4_H,-73,2025-08-08 15:30:58,6.5,11.0,Galaxy S24,6194
39970,927,A2_V,-86,2025-08-08 15:30:59,6.5,11.0,Galaxy S24,6195
39971,927,A2_H,-75,2025-08-08 15:30:59,6.5,11.0,Galaxy S24,6195
39972,927,A3_H,-73,2025-08-08 15:31:00,6.5,11.0,Galaxy S24,6196
39973,928,A1_V,-47,2025-08-08 15:31:25,7.0,11.0,Galaxy S24,6221
39974,928,A2_H,-79,2025-08-08 15:31:25,7.0,11.0,Galaxy S24,6221
39975,928,A3_V,-87,2025-08-08 15:31:25,7.0,11.0,Galaxy S24,6221
39976,928,A1_H,-51,2025-08-08 15:31:26,7.0,11.0,Galaxy S24,6222
39977,928,A2_V,-79,2025-08-08 15:31:26,7.0,11.0,Galaxy S24,6222
39978,928,A4_V,-71,2025-08-08 15:31:27,7.0,11.0,Galaxy S24,6223
39979,928,A4_H,-60,2025-08-08 15:31:27,7.0,11.0,Galaxy S24,6223
39980,928,A3_H,-82,2025-08-08 15:31:29,7.0,11.0,Galaxy S24,6225
39981,929,A3_V,-70,2025-08-08 15:31:57,7.5,11.0,Galaxy S24,6253
39982,929,A2_V,-75,2025-08-08 15:31:58,7.5,11.0,Galaxy S24,6254
39983,929,A1_H,-60,2025-08-08 15:31:59,7.5,11.0,Galaxy S24,6255
39984,929,A4_H,-57,2025-08-08 15:32:00,7.5,11.0,Galaxy S24,6256
39985,929,A3_H,-78,2025-08-08 15:32:00,7.5,11.0,Galaxy S24,6256
39986,929,A1_V,-45,2025-08-08 15:32:02,7.5,11.0,Galaxy S24,6258
39987,929,A4_V,-78,2025-08-08 15:32:02,7.5,11.0,Galaxy S24,6258
39988,929,A2_H,-71,2025-08-08 15:32:03,7.5,11.0,Galaxy S24,6259
39989,930,A2_H,-79,2025-08-08 15:33:03,0.5,11.5,Galaxy S24,6319
39990,930,A2_V,-72,2025-08-08 15:33:03,0.5,11.5,Galaxy S24,6319
39991,930,A3_H,-61,2025-08-08 15:33:04,0.5,11.5,Galaxy S24,6320
39992,930,A4_V,-78,2025-08-08 15:33:04,0.5,11.5,Galaxy S24,6320
39993,930,A1_H,-71,2025-08-08 15:33:05,0.5,11.5,Galaxy S24,6321
39994,930,A4_H,-71,2025-08-08 15:33:05,0.5,11.5,Galaxy S24,6321
39995,930,A1_V,-78,2025-08-08 15:33:06,0.5,11.5,Galaxy S24,6322
39996,930,A3_V,-60,2025-08-08 15:33:06,0.5,11.5,Galaxy S24,6322
39997,931,A3_V,-70,2025-08-08 15:33:56,3.0,11.5,Galaxy S24,6372
39998,931,A4_H,-69,2025-08-08 15:33:57,3.0,11.5,Galaxy S24,6373
39999,931,A1_V,-64,2025-08-08 15:33:57,3.0,11.5,Galaxy S24,6373
40000,931,A4_V,-78,2025-08-08 15:33:58,3.0,11.5,Galaxy S24,6374
40001,931,A3_H,-69,2025-08-08 15:33:58,3.0,11.5,Galaxy S24,6374
40002,931,A2_V,-80,2025-08-08 15:33:59,3.0,11.5,Galaxy S24,6375
40003,931,A2_H,-87,2025-08-08 15:34:00,3.0,11.5,Galaxy S24,6376
40004,931,A1_H,-72,2025-08-08 15:34:00,3.0,11.5,Galaxy S24,6376
40005,932,A4_H,-65,2025-08-08 15:34:36,3.5,11.5,Galaxy S24,6412
40006,932,A4_V,-80,2025-08-08 15:34:36,3.5,11.5,Galaxy S24,6412
40007,932,A2_H,-73,2025-08-08 15:34:37,3.5,11.5,Galaxy S24,6413
40008,932,A1_V,-67,2025-08-08 15:34:37,3.5,11.5,Galaxy S24,6413
40009,932,A3_V,-69,2025-08-08 15:34:38,3.5,11.5,Galaxy S24,6414
40010,932,A1_H,-62,2025-08-08 15:34:38,3.5,11.5,Galaxy S24,6414
40011,932,A3_H,-73,2025-08-08 15:34:39,3.5,11.5,Galaxy S24,6415
40012,932,A2_V,-78,2025-08-08 15:34:40,3.5,11.5,Galaxy S24,6416
40013,933,A4_V,-74,2025-08-08 15:35:18,4.0,11.5,Galaxy S24,6454
40014,933,A1_H,-59,2025-08-08 15:35:18,4.0,11.5,Galaxy S24,6454
40015,933,A1_V,-68,2025-08-08 15:35:18,4.0,11.5,Galaxy S24,6454
40016,933,A2_H,-75,2025-08-08 15:35:18,4.0,11.5,Galaxy S24,6454
40017,933,A4_H,-75,2025-08-08 15:35:19,4.0,11.5,Galaxy S24,6455
40018,933,A3_H,-67,2025-08-08 15:35:19,4.0,11.5,Galaxy S24,6455
40019,933,A2_V,-76,2025-08-08 15:35:20,4.0,11.5,Galaxy S24,6456
40020,933,A3_V,-79,2025-08-08 15:35:20,4.0,11.5,Galaxy S24,6456
40021,934,A3_V,-70,2025-08-08 15:35:51,4.5,11.5,Galaxy S24,6487
40022,934,A2_V,-84,2025-08-08 15:35:52,4.5,11.5,Galaxy S24,6488
40023,934,A4_H,-69,2025-08-08 15:35:53,4.5,11.5,Galaxy S24,6489
40024,934,A1_V,-69,2025-08-08 15:35:54,4.5,11.5,Galaxy S24,6490
40025,934,A2_H,-73,2025-08-08 15:35:55,4.5,11.5,Galaxy S24,6491
40026,934,A1_H,-73,2025-08-08 15:35:56,4.5,11.5,Galaxy S24,6492
40027,934,A3_H,-64,2025-08-08 15:35:57,4.5,11.5,Galaxy S24,6493
40028,934,A4_V,-80,2025-08-08 15:35:57,4.5,11.5,Galaxy S24,6493
40029,935,A1_H,-58,2025-08-08 15:36:25,5.0,11.5,Galaxy S24,6521
40030,935,A4_H,-62,2025-08-08 15:36:26,5.0,11.5,Galaxy S24,6522
40031,935,A2_V,-75,2025-08-08 15:36:27,5.0,11.5,Galaxy S24,6523
40032,935,A1_V,-62,2025-08-08 15:36:27,5.0,11.5,Galaxy S24,6523
40033,935,A2_H,-73,2025-08-08 15:36:28,5.0,11.5,Galaxy S24,6524
40034,935,A3_V,-62,2025-08-08 15:36:29,5.0,11.5,Galaxy S24,6525
40035,935,A4_V,-73,2025-08-08 15:36:30,5.0,11.5,Galaxy S24,6526
40036,935,A3_H,-61,2025-08-08 15:36:31,5.0,11.5,Galaxy S24,6527
40037,936,A3_V,-76,2025-08-08 15:36:58,5.5,11.5,Galaxy S24,6554
40038,936,A2_H,-79,2025-08-08 15:36:58,5.5,11.5,Galaxy S24,6554
40039,936,A4_H,-66,2025-08-08 15:36:58,5.5,11.5,Galaxy S24,6554
40040,936,A3_H,-73,2025-08-08 15:36:58,5.5,11.5,Galaxy S24,6554
40041,936,A1_V,-60,2025-08-08 15:36:59,5.5,11.5,Galaxy S24,6555
40042,936,A1_H,-60,2025-08-08 15:36:59,5.5,11.5,Galaxy S24,6555
40043,936,A2_V,-83,2025-08-08 15:36:59,5.5,11.5,Galaxy S24,6555
40044,936,A4_V,-67,2025-08-08 15:37:00,5.5,11.5,Galaxy S24,6556
40045,937,A1_V,-58,2025-08-08 15:37:27,6.0,11.5,Galaxy S24,6583
40046,937,A4_H,-59,2025-08-08 15:37:27,6.0,11.5,Galaxy S24,6583
40047,937,A3_V,-71,2025-08-08 15:37:27,6.0,11.5,Galaxy S24,6583
40048,937,A3_H,-71,2025-08-08 15:37:28,6.0,11.5,Galaxy S24,6584
40049,937,A1_H,-67,2025-08-08 15:37:29,6.0,11.5,Galaxy S24,6585
40050,937,A4_V,-76,2025-08-08 15:37:29,6.0,11.5,Galaxy S24,6585
40051,937,A2_V,-83,2025-08-08 15:37:30,6.0,11.5,Galaxy S24,6586
40052,937,A2_H,-71,2025-08-08 15:37:30,6.0,11.5,Galaxy S24,6586
40053,938,A3_V,-76,2025-08-08 15:38:02,6.5,11.5,Galaxy S24,6618
40054,938,A4_V,-87,2025-08-08 15:38:02,6.5,11.5,Galaxy S24,6618
40055,938,A2_H,-72,2025-08-08 15:38:03,6.5,11.5,Galaxy S24,6619
40056,938,A1_V,-52,2025-08-08 15:38:04,6.5,11.5,Galaxy S24,6620
40057,938,A1_H,-72,2025-08-08 15:38:05,6.5,11.5,Galaxy S24,6621
40058,938,A3_H,-83,2025-08-08 15:38:05,6.5,11.5,Galaxy S24,6621
40059,938,A4_H,-57,2025-08-08 15:38:06,6.5,11.5,Galaxy S24,6622
40060,938,A2_V,-86,2025-08-08 15:38:06,6.5,11.5,Galaxy S24,6622
40061,939,A1_V,-55,2025-08-08 15:38:31,7.0,11.5,Galaxy S24,6647
40062,939,A3_V,-80,2025-08-08 15:38:31,7.0,11.5,Galaxy S24,6647
40063,939,A4_V,-78,2025-08-08 15:38:32,7.0,11.5,Galaxy S24,6648
40064,939,A1_H,-47,2025-08-08 15:38:32,7.0,11.5,Galaxy S24,6648
40065,939,A4_H,-61,2025-08-08 15:38:32,7.0,11.5,Galaxy S24,6648
40066,939,A3_H,-74,2025-08-08 15:38:32,7.0,11.5,Galaxy S24,6648
40067,939,A2_H,-80,2025-08-08 15:38:32,7.0,11.5,Galaxy S24,6648
40068,939,A2_V,-87,2025-08-08 15:38:33,7.0,11.5,Galaxy S24,6649
9990,940,A4_V,-74,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9991,940,A1_H,-60,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9992,940,A3_H,-66,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9993,940,A2_H,-66,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9994,940,A3_V,-61,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9995,940,A4_H,-74,2025-07-16 14:05:25,0.5,0.0,Galaxy S22,45477
9996,940,A2_V,-67,2025-07-16 14:05:26,0.5,0.0,Galaxy S22,45478
9997,940,A1_V,-62,2025-07-16 14:05:26,0.5,0.0,Galaxy S22,45478
9998,941,A4_V,-80,2025-07-16 14:06:36,1.0,0.0,Galaxy S22,45548
9999,941,A3_H,-63,2025-07-16 14:06:36,1.0,0.0,Galaxy S22,45548
